"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"High resolution light emitting diode array based on ordered ZnO nanowire/SiGe heterojunction","R. Liang; J. Wang; J. Xu; T. Zhang","Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China; Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China; Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China; Chinese Academy of Sciences, Beijing Institute of Nanoenergy and Nanosystems, Beijing, China",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","641","644","A high resolution light emitting diode (LED) array based on ordered n-type ZnO nanowire/p-type SiGe heterojunction was proposed. The pixel pitch of the LED array is about 15 µm, corresponding to a pixel density of 3175 dpi. The fabrication and characterizations of the developed LED device were studied in detail. It was shown that the electroluminescence emission of this LED device is mainly in infrared range, which is dominated by the band gap of the SiGe alloy.","","978-1-4673-8156-7","10.1109/NANO.2015.7388687","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388687","ZnO nanowire;SiGe alloy;infrared light emitting diode;heterojunction","Zinc oxide;II-VI semiconductor materials;Light emitting diodes;Silicon germanium;Arrays;Heterojunctions;Silicon","","","","14","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
"Spectroscopic properties of hexagonal sodium tungstate nanorods","T. Gao; B. P. Jelle","Department of Architectural Design, History and Technology, Norwegian University of Science and Technology (NTNU), Trondheim, Norway; Department of Materials and Structures, SINTEF Building and Infrastructure, Trondheim, Norway",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","645","648","Sodium tungstate (Na-WO3) nanorods with typical diameters of 10-200 nm and lengths of several microns were prepared via hydrothermal synthesis. X-ray diffraction showed that the material crystallized in a hexagonal phase (space group P6/mmm) with unit cell dimensions of a = 7.3166(8) Å and c = 3.8990(8) Å. The as-prepared Na-WO3 nanorods showed a distinctive visible-light-driven photochromism related to a proton-electron double injection process. The involved local structural evolutions were monitored by Fourier transform infrared (FTIR) and Raman scattering spectroscopy. One diagnostic FTIR absorption at 585 cm-1 and one Raman band at 813 cm-1 were identified and assigned to the O-W-O stretching vibration. These two modes were strongly affected by the proton and electron insertion, showing promises for studying the chromogenic properties of hexagonal WO3 materials.","","978-1-4673-8156-7","10.1109/NANO.2015.7388688","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388688","tungsten oxide;nanorod;chromogenic effect;Raman scattering;FTIR","Vibrations;Raman scattering;Protons;Ions;Electron optics;Tungsten;X-ray scattering","","","","18","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
"Iridium nanopillars with multilayered, uniformly distributed hot spots for highly reproducible surface-enhanced Raman scattering","Peng Li; Guoguo Kang; Xiandong Meng; Xiaodi Tan","School of Optoelectronics, Beijing Institute of Technology, Beijing, China; School of Optoelectronics, Beijing Institute of Technology, Beijing, China; School of Optoelectronics, Beijing Institute of Technology, Beijing, China; School of Optoelectronics, Beijing Institute of Technology, Beijing, China",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","649","653","The detection of ultralow levels of species with the surface-enhanced Raman scattering (SERS)-based sensors has been hindered by difficulties in realizing SERS substrates that provide uniform, reproducible SERS response over the active area. Here we report on the periodic arrays of high aspect-ratio iridium nanopillars that feature rich and evenly distributed plasmonic hot spots within the pillars. Working as the SERS substrate, we demonstrate that the ordered and well defined plasmonic nanopillars offer the variability less than 5% (relative standard deviation), in SERS response over the patterned area. By using iridium atomic layer deposition to overcoat high aspect-ratio SiO2 nanopillars, the width of interpillar gaps goes down to 10 nm, leading to an order of magnitude increase in the SERS response in comparison to conventional SERS substrates. The smallest variability in SERS response that has ever been obtained, together with the large enhancement factor, suggest the structure an ideal SERS-based sensor for species with low concentrations, paving the way for single-molecule detection.","","978-1-4673-8156-7","10.1109/NANO.2015.7388689","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388689","Plasmonic nanopillars;Surface-enhanced Raman scattering (SERS);Atomic layer deposition (ALD);Localized surface plasmons (LSPs);Nanogap;Biosensor","Iridium;Plasmons;Cavity resonators;Raman scattering;Surface treatment;Sensors;Nanobioscience","","","","24","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
"Advanced nano CMOS using Ge/III–V semiconductors for low power logic LSIs","S. Takagi; M. Takenaka","Department of Electrical Engineering and Information Systems, School of Engineering, Tokyo, Japan; Department of Electrical Engineering and Information Systems, School of Engineering, Tokyo, Japan",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","654","658","CMOS utilizing high mobility Ge/III-V channels on Si substrates is expected to be one of the promising devices for high performance and low power advanced LSIs in the future, because of the enhanced carrier transport properties. In addition, Tunneling-FET (TFET) using Ge/III-V materials are regarded as one of the most important steep slope devices for the ultra-low power applications. Thus, the establishment of the device/ process/integration technologies of Ge/III-V MOSFETs and TFETs for satisfying those device requirements is of the paramount importance. In this paper, we address channel, source/drain (S/D) and gate stack engineering for realizing these devices with emphasis on thin EOT and ultrathin body structures, which are mandatory in the future technology nodes.","","978-1-4673-8156-7","10.1109/NANO.2015.7388690","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388690","MOSFET;Tunneling FET;Germanium;III–V semiconductors;Metal-Oxide-Semiconductor;Mobility;Interface states","Silicon;MOSFET;Substrates;Logic gates;CMOS integrated circuits;Tunneling","","1","","24","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
"Total Ionizing Dose and random dopant fluctuation effects in 65-nm gate length partially depleted Silicon-on-Insulator nMOSFETs","E. Chatzikyriakou; K. Morgan; P. Ashburn; W. Redman-White; C. H. De Groot","University of Southampton, Southampton, United Kingdom; University of Southampton, Southampton, United Kingdom; University of Southampton, Southampton, United Kingdom; University of Southampton, Southampton, United Kingdom; University of Southampton, Southampton, United Kingdom",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","659","662","The contribution of random dopant fluctuations in the post-irradiation response of deep sub-micron Silicon-Insulator MOSFETs is examined with the use of TCAD simulation tools. The variation in the off-state leakage current is quantified for different Total Ionizing Dose charge concentrations in the buried oxide and shallow trench isolation. The results show that depending on the charge in the oxide and the doping densities employed, doping fluctuations can play a significant role in the post-irradiation characteristics of the device.","","978-1-4673-8156-7","10.1109/NANO.2015.7388691","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388691","Total;Ionizing;Dose;Partially;Depleted;Silicon-on-Insulator;Random;Dopant;Fluctuations","Doping;Silicon;MOSFET;Semiconductor process modeling;Logic gates;Semiconductor device modeling","","1","","10","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
"MOS memory with ultrathin Al2O3-TiO2 nanolaminates tunnel oxide and 2.85-nm Si-nanoparticles charge trapping layer","N. El-Atab; A. Nayfeh; B. B. Turgut; A. K. Okyay","Department of Electrical Engineering and Computer Science (EECS), Masdar Institute of Science and Technology, Abu Dhabi, United Arab Emirates; Department of Electrical Engineering and Computer Science (EECS), Masdar Institute of Science and Technology, Abu Dhabi, United Arab Emirates; UNAM-Institute of Materials Science and Nanotechnology, Bilkent University, Ankara, Turkey; Department of Electrical and Electronics Engineering, Bilkent University, Ankara, Turkey",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","663","665","In this work, a MOS memory with 4.56-nm ultrathin Al2O3-TiO2 nanolaminates thin film deposited by Atomic Layer Deposition (ALD) followed by 1-nm HfO2 tunnel oxide deposited by Plasma-Assisted ALD is studied. The charge trapping layer consists of 2.85-nm Si-nanoparticles (Si-NPs). A memory effect is observed using high frequency C-V measurements. The shift of the threshold voltage (Vt) obtained from the hysteresis measurements at 10/-10 V program/erase voltage is around 5 V and a 3 V Vt shift is obtained at low operating voltage of 6/-6 V. In addition, the calculated retention characteristic of the charges in the Si-NPs memory (>10 years) makes such memory structure promising for applications in non-volatile memory devices.","","978-1-4673-8156-7","10.1109/NANO.2015.7388692","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388692","Charge trapping memory;Al2O3-TiO2 nanolaminates;HfO2;atomic layer deposition;MOS;retention time","Charge carrier processes;Voltage measurement;Silicon;Logic gates;Aluminum oxide;Nanoparticles;Nanoscale devices","","3","","25","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
"Investigation and benchmark of intrinsic drain-induced-barrier-lowering (DIBL) for ultra-thin-body III–V-on-insulator n-MOSFETs","C. -H. Yu; P. Su","Department of Electronics Engineering, National Chiao Tung University, Taiwan; Department of Electronics Engineering, National Chiao Tung University, Taiwan",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","666","669","The intrinsic drain-induced-barrier-lowering (DIBL) characteristics of ultra-thin-body (UTB) MOSFETs with various III-V channel materials (such as GaAs, In0.53Ga0.47As, In0.7Ga0.3As, InAs, In0.2Ga0.8Sb, InSb, etc.) has been investigated and benchmarked with the Si device. Our results indicate that the DIBL of the III-V-on-insulator devices can be worse than what permittivity predicts. The underlying mechanism is proposed. We also show that, with the aid of quantum confinement (along the channel-thickness direction), the DIBL of the III-V devices can be comparable to the Si device.","","978-1-4673-8156-7","10.1109/NANO.2015.7388693","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388693","ultra-thin-body (UTB) structure;III–V;drain-induced-barrier-lowering (DIBL);quantum confinement","Silicon;III-V semiconductor materials;Benchmark testing;Permittivity;Potential well;MOSFET circuits;MOSFET","","1","","11","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
"Tunneling: The major issue in ultra-scaled MOSFETs","M. Salmani Jelodar; H. Ilatikhameneh; P. Sarangapani; S. R. Mehrotra; G. Klimeck; S. Kim; K. Ng","Network for Computational Nanotechnology, Purdue University, West Lafayette, IN, USA; Network for Computational Nanotechnology, Purdue University, West Lafayette, IN, USA; Network for Computational Nanotechnology, Purdue University, West Lafayette, IN, USA; Network for Computational Nanotechnology, Purdue University, West Lafayette, IN, USA; Network for Computational Nanotechnology, Purdue University, West Lafayette, IN, USA; Intel Corporation, Hillsboro, Oregon, USA; Semiconductor Research Corporation (SRC), Durham, North Carolina, USA",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","670","673","As transistors scale below 10 nm, the numbers of atoms and electrons are countable in the critical device areas. At this scale, quantum mechanical phenomena start playing an important role in the performance of the transistors. One of the major quantum mechanical effects is tunneling; i.e. tunneling between the gate and channel due to the reduction of physical oxide layer thickness and direct tunneling between the source and drain due to scaling down of channel length. This paper discusses these tunneling issues on performance of ultra-scaled transistors based on rigorous atomistic simulations and provides some solutions for scaling based on a quantitative analysis.","","978-1-4673-8156-7","10.1109/NANO.2015.7388694","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388694","Transistor scaling;quantum tunneling;high-k dielectric;source to drain tunneling","Tunneling;Logic gates;High K dielectric materials;Performance evaluation;Leakage currents;MOSFET","","10","","13","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
"CMOS circuits for cell-level design of a racetrack memory","P. Junsangsri; F. Lombardi","Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA; Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","674","677","This paper deals with a so-called racetrack memory (also commonly known as a domain-wall memory). Novel circuits for implementing the write, the read and the shift operations of the racetrack cell are introduced; the proposed circuits are very efficient in terms of numerous figures of merit, such as delay, power dissipation, and power delay product (PDP). An extensive analysis of variation in the operation of a racetrack memory is also presented; this analysis shows that the racetrack memory offers significant advantages when non-volatile storage is required.","","978-1-4673-8156-7","10.1109/NANO.2015.7388695","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388695","Racetrack Memory (RM);Domain Wall motion (DW);HSPICE;Emerging Technology;Sense amplifier circuit","Transistors;Delays;Magnetic heads;CMOS integrated circuits;Magnetic tunneling;Power dissipation;Resistance","","","","23","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
"Design and analysis of a terahertz SSPP switch using piezoelectric materials","M. Barangi; M. Aghadjani; P. Mazumder","Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI; Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI; Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","678","681","In this paper, a terahertz switch, consisting of a single-sided corrugated metallic structure, has been designed and analyzed. It demonstrates that it can support spoof surface plasmon polaritons propagation and has multiple band-gaps. We have shown that the band-gap can be altered by changing the groove's height. Piezoelectric material has been implemented to control the groove's height and, as a result, the band-gap of the switch can be controlled. By applying voltage across the piezoelectric layer, the switch can go from conducting (ON) state into blocking (OFF) state.","","978-1-4673-8156-7","10.1109/NANO.2015.7388696","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388696","Corrugated structure;Piezoelectricity;Spoof Surface Plasmon Polariton;THz switch;THz Technology","Piezoelectric materials;Dispersion;Photonic band gap;Optical switches;Resonant frequency;Strain","","3","","10","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
"Reliability analysis of time-varying wireless nanoscale sensor networks","E. Zarepour; M. Hassan; C. T. Chou; A. A. Adesina; M. E. Warkiani","School of Computer Science and Engineering, University of New South Wales, Sydney, Australia; School of Computer Science and Engineering, University of New South Wales, Sydney, Australia; School of Computer Science and Engineering, University of New South Wales, Sydney, Australia; ATODATECH LLC, Brentwood, CA, USA; Laboratory of Microfiuidics & Biomedical Microdevices, University of New South Wales, Sydney, Australia",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","63","68","Advances in nanotechnology is paving the way for wireless nanoscale sensor networks (WNSNs), promising radically new applications in medical, biological, and chemical fields. The small nanomaterial-based antennas communicate in the terahertz band, which coincide with the natural resonance frequencies of many molecule species causing severe molecular absorption and noise. The problem is particularly more complicated when the channel condition (composition, pressure and temperature) changes over time, causing time-varying absorption. This paper aims to characterise the time-varying property of terahertz communication over a channel whose condition varies over time. Using existing propagation models for WNSNs, we then investigate the reliability of communication over composition varying channels as a major class of time-varying WNSNs. We use WNSN for chemical reactor monitoring and health monitoring as two case studies where channel compositions vary over time. Our simulation results show that for a given transmitted power, the Signal-To-Noise (SNR) and Bit Error Rate (BER) vary over time in a given distance from the transmitter and that is highly sensitive to the composition of the channel.","","978-1-4673-8156-7","10.1109/NANO.2015.7388697","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388697","Nanoscale communication;Time-varying WNSN;Reliability analysis;Composition varying channels","Absorption;Monitoring;Chemical reactors;Chemicals;Blood;Nanobioscience;Nanoscale devices","","6","","16","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
"When one should consider Schmitt trigger gates","V. Beiu; W. Ibrahim; M. Tache; F. Kharbash","College of Information Technology, United Arab Emirates University, Al Ain, UAE; College of Information Technology, United Arab Emirates University, Al Ain, UAE; College of Information Technology, United Arab Emirates University, Al Ain, UAE; College of Information Technology, United Arab Emirates University, Al Ain, UAE",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","682","685","This paper compares classical CMOS logic gates with their Schmitt trigger (ST) versions, when sized both conventionally as well as unconventionally. The reason for studying ST logic gates is due to their positive feedback which leads to hysteresis and, more importantly, to their better static noise margins (SNMs)-than classical CMOS logic gates. Obviously, the larger SNMs make ST logic gates less sensitive to noises and, hence, more reliable. While lately, quite a few papers have been looking at using ST design concepts for implementing more reliable SRAM bit cells, significantly less work has been targeting combinatorial logic. Here we are going to explore the whole voltage range and performance spectrum, for a better understanding of not only the SNMs and power consumptions (at different frequencies and voltage levels) of ST NAND-2 gate, but also of the delays (speeds) they could achieve. This should give a clearer picture of the advantages/disadvantages of ST for combinatorial logic in advanced CMOS technology nodes, and implicitly identify their application range.","","978-1-4673-8156-7","10.1109/NANO.2015.7388698","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388698","CMOS;logic gates;power;reliability;Schmitt trigger;sizing;static noise margin (SNM)","Logic gates;Transistors;CMOS integrated circuits;Optimized production technology;Switches;Integrated circuit reliability","","8","","17","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
"Design and benchmarking of hybrid CMOS-Spin Wave Device Circuits compared to 10nm CMOS","O. Zografos; B. Sorée; A. Vaysset; S. Cosemans; L. Amarù; P. -E. Gaillardon; G. De Micheli; R. Lauwereins; S. Sayan; P. Raghavan; I. P. Radu; A. Thean","imec, Leuven, Belgium; imec, Leuven, Belgium; imec, Leuven, Belgium; imec, Leuven, Belgium; Integrated Systems Laboratory, EFPL, Switzerland; Integrated Systems Laboratory, EFPL, Switzerland; Integrated Systems Laboratory, EFPL, Switzerland; imec, Leuven, Belgium; Intel Corporation, Santa Clara, CA, USA; imec, Leuven, Belgium; imec, Leuven, Belgium; imec, Leuven, Belgium",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","686","689","In this paper, we present a design and benchmarking methodology of Spin Wave Device (SWD) circuits based on micromagnetic modeling. SWD technology is compared against a 10nm FinFET CMOS technology, considering the key metrics of area, delay and power. We show that SWD circuits outperform the 10nm CMOS FinFET equivalents by a large margin. The area-delay-power product (ADPP) of SWD is smaller than CMOS for all benchmarks from 2.5× to 800×. On average, the area of SWD circuits is 3.5× smaller and the power consumption is two orders of magnitude lower compared to the 10nm CMOS reference circuits.","","978-1-4673-8156-7","10.1109/NANO.2015.7388699","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388699","Spin wave devices;Simulation;Circuits and Architecture;Spintronics","Integrated circuit modeling;Magnetoelectric effects;Perpendicular magnetic anisotropy;Switches;CMOS integrated circuits;Semiconductor device modeling","","41","","16","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
"Low-cost, low-power, heater-free solid state gas sensors based on pulsed self-heated nanostructures","O. Monereo; J. D. Prades; A. Cirera","Universitat de Barcelona, Barcelona, Catalunya, ES; Universitat de Barcelona, Barcelona, Catalunya, ES; Universitat de Barcelona, Barcelona, Catalunya, ES",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","690","693","Self-heating and pulsed self-heating operation modes are applied to the use of conductometric gas sensor devices. Self-heating is proven to occur in sensing active layers formed by large arrays of randomly deposited nanostructures, in particular, drop-casted carbon nanofibers. Using this methodology, cheaper gas sensor devices without heater can be fabricated. Moreover, the device power consumption is reduced by self-heating operation by at least two orders of magnitude. A temperature calibration, needed for non-controlled deposition techniques of the active film, is proposed. Self-heating and external heater operation is also compared and found to be equivalent. Pulsed self-heating mode is applied to further reduce the power consumption. A simple processed signal is obtained from pulsed operation, achieving high stability. Gas sensing characteristics are fully studied for both modes for humidity sensing as an example of application.","","978-1-4673-8156-7","10.1109/NANO.2015.7388700","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388700","conductometric gas sensors;self-heating;pulsed mode;low power consumption;high stability","Temperature sensors;Calibration;Resistance;Heating;Gas detectors;Power demand","","1","","12","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
"The gas sensing properties of one-pot prepared porphyrin-ZnO nanoparticles","F. Mosciano; G. Magna; E. Martinelli; C. Di Natale; G. Pomarico; R. Paolesse","Dept. of Electronic Engineering, University of Rome Tor Vergata, Roma, Italy; Dept. of Electronic Engineering, University of Rome Tor Vergata, Roma, Italy; Dept. of Electronic Engineering, University of Rome Tor Vergata, Roma, Italy; Dept. of Electronic Engineering, University of Rome Tor Vergata, Roma, Italy; Dept. of Chemical Science and Technology, University of Rome Tor Vergata, Roma, Italy; Dept. of Chemical Science and Technology, University of Rome Tor Vergata, Roma, Italy",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","694","697","Hybrid materials formed by a layer of dye molecules over a wide-band gap semiconductor, are widely studied mainly for optoelectronic and photovoltaic applications. However, besides the conversion of visible photons into an excess of carriers, the combination of organic-inorganic materials offers other additional properties, such as chemical sensing. ZnO and porphyrins are a good example of the combination of a metal oxide semiconductor and a dye molecule. In this paper we investigated the sensing properties of one-pot prepared ZnO nanoparticles, by means of chemoresistive transduction. The results indicate that the presence of porphyrins in the precursor solution affects both the morphology and the sensing properties. This result is important for sensor arrays design, where broadly-selective, but different sensors are required.","","978-1-4673-8156-7","10.1109/NANO.2015.7388701","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388701","Gas sensors;ZnO nanoparticles;Porphyrins","Zinc oxide;II-VI semiconductor materials;Nanoparticles;Resistance;Ethanol;Sensitivity;Sensors","","1","","6","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
"A comparative study between carbon nanotubes and carbon nanofibers as nanoinclusions in self-sensing concrete","A. D'Alessandro; M. Rallini; F. Ubertini; A. L. Materazzi; J. M. Kenny; S. Laflamme","Department of Civil and Environmental Engineering, University of Perugia, Perugia, Italy; Department of Civil and Environmental Engineering, University of Perugia, Perugia, Italy; Department of Civil and Environmental Engineering, University of Perugia, Perugia, Italy; Department of Civil and Environmental Engineering, University of Perugia, Perugia, Italy; Department of Civil and Environmental Engineering, University of Perugia, Perugia, Italy; Department of Civil, Construction and Environmental Engineering, Iowa State University, Ames, IA, USA",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","698","701","Structural Health Monitoring is the automated process of damage detection and performance assessment aiming at providing reliable information regarding the integrity and the safety of a structure. Conventional measurement devices usually employed in structural health monitoring systems are affected by known drawbacks that limit their performance for health assessment, such as reduced durability against environmental actions, difficulty of access, high costs and low scalability. New nanomodified self-sensing materials may enable dense network sensing applications. Such materials are fabricated by integrating conductive nanoparticles into a building material, for instance a cementitious matrix. The self-sensing function is obtained by correlating the state of strain with appropriate material parameters, such as electrical resistance. This paper investigates and compares the smart properties of cement-based nanocomposite materials fabricated using carbon nanotubes and carbon nanofibers as conductive nanoinclusions. The work discusses the preparation procedures to obtain a homogeneous distribution of nanoparticles in the cementitious materials and the strain sensitivity of different nanocomposite specimens.","","978-1-4673-8156-7","10.1109/NANO.2015.7388702","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388702","Nanosensors;Nanocomposite;Carbon Nanotubes;Carbon Nanofibers;Cementitious Materials;Self-sensing Nanocomposite Sensors;Structural Health Monitoring","Sensors;Carbon nanotubes;Concrete;Nanoparticles;Strain;Nanobioscience;Monitoring","","10","","12","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
"Nano-engineered materials for Fischer-Tropsch catalysis","S. Gyawali; F. Soto; S. Godara; D. S. Mainardi","Institute for Micromanufacturing, Chemical Engineering, Louisiana Tech University, Ruston, LA, United States of America; Institute for Micromanufacturing, Chemical Engineering, Louisiana Tech University, Ruston, LA, United States of America; Institute for Micromanufacturing, Chemical Engineering, Louisiana Tech University, Ruston, LA, United States of America; Institute for Micromanufacturing, Chemical Engineering, Louisiana Tech University, Ruston, LA, United States of America",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","702","705","Pure and bimetallic nanoclusters containing Ru, Fe, Ni, Co, Pd, and Mn have been explored for Fischer-Tropsch activity. Using Density Functional Theory, nanoclusters of approximately 0.5, 0.8, and 1.5 nm in diameter respectively were found to have particular structural stability. Classical Molecular Dynamics simulations have been conducted to investigate the thermal stability of the nanoclusters of about 1.2 to 1.5 nm in diameter, as those are typically the smallest sizes that can be achieved experimentally. These cluster sizes showed thermal stability at the typical temperature of the FT process (200 - 250°C range). CO adsorption energies on several nanocatalysts were calculated for adsorption on all different possible sites. Using CO adsorption energy results in combination with CO dissociation energies, a smaller list of nanoclusters were identified as potentially effective catalysts for FT catalysis, and selected for further reactivity testing. Particularly, Fe4Co10 seems to be a promising candidate, as both CO adsorption and dissociation energies are favorable. The effectiveness of Fe4Co10 upon Fischer-Tropsch activity has been explored and results obtained at the LDA/VWN theory level are in good agreement with the literature, as the formation of adsorbed HCOH species on the catalyst surface was found to be one of the rate determining steps, as expected, with an energy barrier of 0.14 eV/atom.","","978-1-4673-8156-7","10.1109/NANO.2015.7388703","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388703","Catalysis;Fischer-Tropsch;Nanomaterials;Modeling","Iron;Adsorption;Nickel;Thermal stability;Manganese;Stability analysis;Mathematical model","","","","10","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
"Gold nanoparticle/PVDF polymer composite with improved particle dispersion","A. Toor; A. P. Pisano","University of California Berkeley, Berkeley, California, USA; University of California San Diego, San Diego, California, USA",2015 IEEE 15th International Conference on Nanotechnology (IEEE-NANO),"21 Jan 2016","2015","","","706","709","A substantial amount of work has been carried out in the area of dielectric nanocomposite materials. However, reported nanocomposite materials generally have disadvantages such as high dielectric loss mainly due to the nanoparticle agglomeration. Here, we present a novel nanocomposite material having polyvinylpyrrolidone (PVP) functionalized gold nanoparticles (5 nm in diameter) embedded inside a polyvinylidene fluoride (PVDF) host polymer. A homogeneous dispersion of gold nanoparticles with low particle agglomeration has been achieved, up to 5 wt % of nanoparticles. Fabricated nanoparticle polymer composite films showed the absence of voids and cracks. Also, no evidence of macro-phase separation of nanoparticles from the polymer phase was observed.","","978-1-4673-8156-7","10.1109/NANO.2015.7388704","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7388704","Nanoparticle;Polymer;Dielectric;Nanocomposite","Polymers;Nanoparticles;Films;Gold;Dielectrics;Dispersion;Surface morphology","","8","","19","IEEE","21 Jan 2016","27-30 July 2015","27-30 July 2015","IEEE","IEEE Conferences"
