"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Random Number Generation Driven by Voltage-Controlled Magnetic Anisotropy and Their use in Probabilistic Computing","E. Raimondo; A. Grimaldi; A. Giordano; M. Chiappini; M. Carpentieri; G. Finocchio","Istituto Nazionale di Geofisica e Vulcanologia, Rome, Italy; Department of Engineering, University of Messina, Messina, Italy; Department of Engineering, University of Messina, Messina, Italy; Istituto Nazionale di Geofisica e Vulcanologia, Rome, Italy; Department of Electrical and Information Engineering, Politecnico Di Bari, Bari, Italy; Department of Mathematical and Computer Sciences, Physical Sciences and Earth Sciences, University of Messina, Messina, Italy",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","326","330","Ising machines are becoming increasingly popular as efficient and hardware-friendly solvers for combinatorial optimization problems. One promising approach for solving Ising models is through probabilistic Ising machines (PIMs), wherein conventional bits are replaced by bistable tunable stochastic bits (p-bits). The generation of random numbers is a crucial component of PIMs. Stochastic magnetic tunnel junctions (MTJs) have been proposed to physically implement p-bits; however, their scalability faces challenges due to the required fine tuning of a small energy barrier. Alternatively, the voltage-controlled magnetic anisotropy (VCMA) effect in deterministic perpendicular MTJs can be used to generate random binary states. Here, we present a comprehensive phase diagram to delineate the characteristics of VCMA pulses for the generation of true random numbers. We introduce the design of an MTJ-based p-bit, where the precision of the stochastic component is linked to the number of MTJs employed. We explore the impact of adaptive p-bit precision in solving an instance of a maximum satisfiability problem. The results show that a limited number of VCMA-based MTJs (less than 20) are sufficient to ensure performance comparable to the software solutions.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628878","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628878","","Scalability;Stochastic processes;Magnetic anisotropy;Mathematical models;Vectors;Software;Probabilistic computing","","3","","26","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Leaky-Integrate-Fire Neuron Based on Antiferromagnetic Skyrmion Under Strain Gradient","R. K. Raj; R. S. Verma; S. Saini; M. Kumar; A. K. Shukla; B. K. Kaushik","Electronics and Communication Engineering Department, Indian Institute of Technology Roorkee, Uttarakhand, India; Electronics and Communication Engineering Department, Indian Institute of Technology Roorkee, Uttarakhand, India; Electronics and Communication Engineering Department, Indian Institute of Technology Roorkee, Uttarakhand, India; Electronics and Communication Engineering Department, Indian Institute of Technology Roorkee, Uttarakhand, India; Electronics and Communication Engineering Department, Indian Institute of Technology Roorkee, Uttarakhand, India; Electronics and Communication Engineering Department, Indian Institute of Technology Roorkee, Uttarakhand, India",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","331","336","Antiferromagnetic (AFM) skyrmion-based spintronic devices are favored over their ferromagnetic (FM) counterparts due to compelling characteristics including robust exchange interaction, interfacial Dzyaloshinskii-Moriya interaction (DMI), minimal stray fields, low susceptibility to external fields, and inherent non-volatility. The straight trajectories followed by AFM skyrmions prevent their annihilation at the edges of nanoscale racetracks, making them a more promising candidate than FM skyrmions for future spintronic applications. In this work, AFM skyrmion dynamics under strain gradient is studied. It is observed that creating the strain gradient is an efficient way to drive AFM skyrmions with a high longitudinal speed in the order 800 m/s. Furthermore, a leaky integrate-and-fire (LIF) neuron is proposed based on strain gradient for enhancing energy efficiency in neuromorphic computing systems. This opens a new alternative way to manipulate AFM skyrmions for the development of energy-efficient AFM skyrmion based devices in neuromorphic computing.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628596","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628596","Antiferromagnetic;Skyrmion;Strain gradient;Leaky-integrate-fire;Neuromorphic computing;Spin transfer torque","Frequency modulation;Neuromorphic engineering;Neurons;Force;Energy efficiency;Trajectory;Current density","","1","","53","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Skyrmion-Based Transistor Utilizing Dzyaloshinskii-Moriya Interaction Barrier","M. Kumar; R. K. Raj; R. S. Verma; B. K. Kaushik","Electronics and Communication Engineering Department, Indian Institute of Technology Roorkee, Uttarakhand, India; Electronics and Communication Engineering Department, Indian Institute of Technology Roorkee, Uttarakhand, India; Electronics and Communication Engineering Department, Indian Institute of Technology Roorkee, Uttarakhand, India; Electronics and Communication Engineering Department, Indian Institute of Technology Roorkee, Uttarakhand, India",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","337","342","Magnetic skyrmions represent localized and topologically protected spin configurations, which hold significant interest for both fundamental research and practical applications in future microelectronics. Skyrmion-based electronic devices, such as transistors and logic gates, are regarded as the next generation of electronic technology. In this work, skyrmion-based transistor is proposed that utilizes Dzyaloshinskii-Moriya Interaction (DMI) barrier control via an electric field applied to the middle of the nanotrack. The DMI barrier can be controlled over the gate region by manipulating a voltage, enabling ON and OFF functionality. The proposed transistor has an optimized area of 100 × 32 nm2and requires SOT current density 0.2 GA/m2 to drive the skyrmion, making it energy-efficient and suitable for low-power applications. This functionality replicates a conventional transistor for magnetic devices and can be applied to logic families and memory devices.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628765","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628765","Transistor;DMI;Skyrmion;MTJ;Nanotrack","Switches;Logic gates;Energy efficiency;Nanoscale devices;Transistors;Current density;Voltage control","","2","","53","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Exploring Sex/Gender Perspectives in Nanotechnology and Nanomaterials Research","R. Bencivenga; C. Leone; D. Peddis; S. Laureti","Department of Civil, Chemical and Environmental Engineering Department, DICCA, University of Genoa, IT; Italian Institute of Technology (IIT), IT; Dip. di Chimica e Chimica Industriale & INSTM, nM2-Lab, Università degli Studi di Genova, Italy; CNR, Istituto di Struttura della Materia, nM2-Lab, Monterotondo Scalo, Italy",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","343","346","This article aims to draw attention to the integration of sex/gender dimensions within the scientific community investigating nanomaterials and nanotechnology. Despite the significant impact of these fields on society, there remains a gap in understanding how the gender dimension can intersect with research practices and outcomes. The presence of gender-specific terminology, involving references to gender, sex, masculinity, femininity, and other related concepts can allow us to shed light on the current state of a sex/gender dimension integration in nanotechnology research. By analyzing the presence of gender-related terms in the proceedings of the IEEE Nano-Community, this paper contributes to the ongoing discussions on the importance of integrating a sex/ gender dimension in research and education in the field and highlights the need to make the nanotechnology and nanomaterials research landscape more inclusive and insightful in the future.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628573","European Union; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628573","","Training;Technological innovation;Terminology;Nanomaterials;Research and development","","","","20","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Investigation of Temperature Impacts on I-V Characteristics to Analog/RF of Drain Underlap Based L-Shaped TFET","P. Singh; A. Raman; N. Kumar; A. Dixit; P. Kumar; D. S. Yadav","Department of Electronics & Communication Engineering, NIT Jaladhar, Punjab, India; Department of Electronics & Communication Engineering, NIT Jaladhar, Punjab, India; Department of Electronics and Nanoscale Engineering, University of Glasgow, Glasgow, United Kingdom; Department of Electronics & Communication Engineering, NIT Jaladhar, Punjab, India; Department of Electronics & Communication Engineering, NIT Jaladhar, Punjab, India; Department of Electronics & Communication Engineering, NIT Kurukshetra, Haryana, India",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","347","351","In this work, an L-shaped Tunnel FET is demonstrated for the impact of the simulation models and temperature variations. When temperature increases above the room temperature (250K to 450K), it significantly affects the carrier mobility and carrier injection process. The SRH (Shockley-Read-Hall) and TAT (Trap-assisted Tunneling) show their significance in increasing the OFF -state current (ambipolar behavior) for the lower and negative values of gate voltage. When gate voltage rises, the BTBT model (Band-to-Band-Tunneling) starts to show its presence, and the impact of SRH and TAT models starts decreasing. Because of this, the OFF -state current starts diminishing as gate voltage increases. According to the applied electric field, the BTBT, SRH, and TAT current functionalities have particular confining regions. TAT and SRH aspects predominate drain current at weak electric fields, as they are very susceptible to temperature variations. Hence, the change in models and temperature affects the device efficacy, such as analog and high-frequency functionality, and it necessitates a detailed investigation.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628753","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628753","","Performance evaluation;Radio frequency;Temperature distribution;TFETs;Low power electronics;Voltage;Logic gates","","1","","27","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Integration of Posit Arithmetic in RISC-V Targeting Low-Power Computations","D. Mallasén; R. Murillo; A. A. Del Barrio; G. Botella; M. Prieto-Matias","Facultad de Informática, Universidad Complutense de Madrid, Madrid, Spain; Facultad de Ciencias Físicas, Universidad Complutense de Madrid, Madrid, Spain; Facultad de Informática, Universidad Complutense de Madrid, Madrid, Spain; Facultad de Informática, Instituto de Tecnologia del Conocimiento, Universidad Complutense de Madrid, Madrid, Spain; Facultad de Informática, Universidad Complutense de Madrid, Madrid, Spain",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","352","357","In this talk, we will describe how to leverage the promising posit number format introduced by John Gustafson in 2017 to reduce the energy consumption of the whole system. Posits were released as a direct drop-in replacement for the standard IEEE 754 and they are particularly accurate in the surroundings of 1. Furthermore, they do not suffer the IEEE 754 drawbacks when it comes to reproducing calculations across different machines. Our discussions will be centered around the promising posit properties as well as how to perform real deployments thanks to the RISC-V ISA.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628939","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628939","posits;low-power;RISC-V;simulation;approximate computing","Energy consumption;Accuracy;Costs;Scientific computing;Standards;Nanotechnology;Arithmetic","","","","31","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Hardware Implementation of a Signal Reconstruction System for an Integrate and Fire Neuron","R. S. Pujitha; S. Srikari; B. J. Kailath","Dept. of Electronics and Communication, Engineering at IIITDM, Kancheepuram, India; Dept. of ECE, IIITDM, Kancheepuram, India; Dept. of ECE, IIITDM, Kancheepuram, India",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","358","363","Spiking Neuronal Networks are gaining attention for their efficiency in area and power compared to traditional circuits such as Analog to Digital Converters. Spiking neurons such as Simple Integrate and Fire, Leaky Integrate and Fire Neurons can be used as encoders, effectively converting analog signals into digital spikes. This paper is dedicated to the development of a reconstruction system to rigorously validate the encoding process. The mathematical blocks such as computation of sinc function, integration of time shifted sinc function and pseudo inverse of a matrix are implemented in MATLAB and Xilinx Vivado using Verilog HDL. The system is tested on composite sinusoidal signal resulting in a Signal-to-Error Ratio of 88 dB. Additionally, the system is deployed on a Zynq ZCU104 FPGA Evaluation Board. Further, the system is tested on different arrhythmia cases and an SER of 82.52 dB is obtained for the record no. 105 of MIT BIH Arrhythmia database.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628973","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628973","","Arrhythmia;Neurons;Signal reconstruction;Mathematical models;Hardware;Hardware design languages;Matrix converters","","","","10","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Universal Filter Array with Memristive Crossbar","A. Remanan; A. Gopi; A. A. R; A. James","School of Electronic Systems and Automation, Digital University Kerala, India; School of Electronic Systems and Automation, Digital University Kerala, India; School of Electronic Systems and Automation, Digital University Kerala, India; School of Electronic Systems and Automation, Digital University Kerala, India",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","364","369","This study explores the integration of memristor crossbar as filter arrays for image processing applications exploit the various filtering techniques. Memristor crossbar arrays offer a promising platform for parallel processing and efficient implementation of filtering operations due to their dense and scalable architecture. Configuring each column in the crossbar array to act as a filter, it becomes possible to perform multiple filtering operations simultaneously on input images. This research investigates the feasibility and performance of utilizing memristor crossbar arrays as filter arrays with different filter structures and random dropouts in image processing. This analysis focusing on the potential of memristor based reconfigurable filter arrays in advancing the field of image processing,","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628783","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628783","Image processing;Memristor crossbar array;Filters","Filtering;Image processing;Memristors;Focusing;Parallel processing;Nanotechnology","","1","","20","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Energy-Efficient Vertically Stacked NSFET-Based CTM for Logic in-Memory Computing","M. H. Raza Ansari; N. Kumar; V. Georgiev; N. El-Atab","SAMA Labs, Division of Computer, Electrical and Mathematical Science and Engineering (CEMSE), Division, Electrical and Computer Engineering, King Abdullah University of Science and Technology (KAUST), Thuwal, Saudi Arabia; DeepNano Group, James Watt School of Engineering, University of Glasgow, UK; DeepNano Group, James Watt School of Engineering, University of Glasgow, UK; SAMA Labs, Division of Computer, Electrical and Mathematical Science and Engineering (CEMSE), Division, Electrical and Computer Engineering, King Abdullah University of Science and Technology (KAUST), Thuwal, Saudi Arabia",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","370","374","This work highlights the implementation of Boolean logic functions (AND, OR, NOR, XOR, and XNOR) in two steps for logic in-memory computing applications through a double gate vertically stacked nanosheet-based charge-trapping memory (DG-NSFET-CTM). The charge-trapping memory operation with high-κ blocking oxide material is based on the Fowler-Nordheim (FN) tunneling mechanism at a lower voltage (± 6V), which makes the device energy efficient. The device achieves a memory window of ~1.77 V and consumes less energy (~45.5 fJ) during inference. The work also shows the effect of vertically stacking nanosheets on the implementation of logic gates and energy consumption. The obtained results confirm the proposed dual gate NSFET-based CTM could be a promising candidate for next-generation in-memory computing.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628885","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628885","Nanosheet FET;Charge-trapping Memory;in-memory computing;Boolean logic functions;energy-efficient and high density","Performance evaluation;Energy consumption;Stacking;Voltage;Logic gates;Tunneling;In-memory computing","","1","","21","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Quantum-Inspired Evolutionary Programming for Economic FACTS Allocation in Power Systems: Advancing Quantum Computing Applications","A. R. Ochi; S. G. Mahmud; B. C. Ghosh; M. Margala","Department of Computer Science, University of Louisiana at Lafayette, LA, USA; Nokia, Tampere, Finland; Department of Electrical and Electronic Engineering, Khulna University of Engineering Technology, Khulna, Bangladesh; Department of Computer Science, University of Louisiana at Lafayette, LA, USA",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","375","380","Quantum Mechanics and Quantum Computing stand at the forefront of a computational revolution, promising the ability to solve problems previously deemed unsolvable. This has sparked interest in leveraging these disciplines to address complex computational challenges across various fields. Among the innovative approaches emerging from this intersection is Quantum Inspired Evolutionary Programming (QIEP), a technique that skillfully combines the principles of quantum mechanics and quantum computing with the robustness of evolutionary algorithms. By incorporating core concepts of quantum mechanics, such as qubit representation, superposition, and entanglement, QIEP significantly enhances the efficacy of evolutionary programming, offering more efficient solutions for complex tasks. Despite the promising capabilities of quantum computing and its algorithms, their practical application, particularly in areas such as power system optimization, has remained limited. Our research explores the application of the QIEP methodology, with a specific focus on optimizing the allocation of Flexible AC Transmission System (FACTS) devices while considering economic criteria. Although these FACTS devices play a crucial role in improving controllability, increasing power transfer capacity, enhancing stability, and maintaining voltage levels within desired thresholds in power systems, their installation is limited to a few locations from a vast pool of potential sites due to economic consideration. Consequently, the allocation process presents a complex optimization problem, which can be effectively addressed through algorithms like QIEP. Through a comparative study with traditional genetic algorithms (GAs), our analysis showcases the superior efficiency and accuracy of QIEP, even on classical computing platforms. Notably, QIEP achieves a 35% reduction in FACTS allocation costs while maintaining the total system cost at its minimum level. Moreover, despite operating in a similar computing environment, QIEP completes the optimization process 10% faster than its GA counterparts.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628970","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628970","","Quantum entanglement;Quantum mechanics;Interference;Power system stability;Logic gates;Programming;Resource management","","1","","26","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Nanodiamond-Metformin Complex Cytotoxicity In MCF-7 Breast Cancer Cells","E. D. U. Medina; L. E. Acuña-Aguilar; L. V. Rodríguez; E. O. Borunda; B. Sanchez-Ramírez","Faculty of Chemical Sciences, Autonomous University of Chihuahua, Circuito Universitario s/n, CP, Chihuahua, Chih., Mexico; Environment and Energy Department, Advanced Materials Research Center, Complejo Industrial Chihuahua, CP, Chihuahua, Chih., Mexico; Faculty of Chemical Sciences, Autonomous University of Chihuahua, Circuito Universitario s/n, CP, Chihuahua, Chih., Mexico; Environment and Energy Department, Advanced Materials Research Center, Complejo Industrial Chihuahua, CP, Chihuahua, Chih., Mexico; Faculty of Chemical Sciences, Autonomous University of Chihuahua, Circuito Universitario s/n, CP, Chihuahua, Chih., Mexico",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","381","384","Breast cancer represents a significant burden of mortality worldwide. Conventional treatments, such as surgery, chemotherapy, and radiotherapy, cause serious side effects due to toxicity to healthy tissues. N anotherapies, such as nanodiamonds (NDs) functionalized with different drugs, have emerged as innovative approaches that offer greater precision in targeting cancer cells. Studies have revealed that the ND-metformin (ND-Met) complex is cytotoxic to triple-negative breast cancer cells (MDA-MB-231 and HS578T) and SOKV3 ovarian cancer cells. This study aimed to evaluate the cytotoxic effect of ND-Met on the MCF-7 breast cancer cell line. MCF-7 cells were exposed to the ND-Met complex and incubated to determine cell viability using the resazurin assay. Nonfunctionalized ND, Met, and DMSO at the same concentrations were used as controls. The results showed that the ND-Met complex significantly decreased MCF −7 cell viability in a dose-dependent manner at 24 h. However, the effect of the ND-Met complex did not inhibit cell proliferation at 48 and 72 h. According to the analysis of morphological alterations, cell death, such as cell shrinkage, condensation, and nuclear fragmentation, was induced by apoptosis. These results suggest that the cytotoxic effect of the ND-Met complex could be related to the induction of apoptosis. In conclusion, the results demonstrate that the ND-Met complex has therapeutic potential in luminal A breast cancer, providing the first innovative and promising approach for developing new effective therapies against this type of breast cancer.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628711","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628711","","Drugs;Toxicology;Chemotherapy;Breast tumors;Surgery;Breast cancer;Radiation therapy;Nanotechnology;Ovarian cancer","","","","12","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Response Stability Analysis of Printed Nanostructured TiO2-Based Disposable Ammonia Sensor Label","K. Tripathy; M. Bhattacharjee","i-Lab, EECS, Indian Institute of Science Education and Research Bhopal, Bhopal, Madhya Pradesh, India; i-Lab, EECS, Indian Institute of Science Education and Research Bhopal, Bhopal, Madhya Pradesh, India",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","385","388","Aqueous solution of ammonia (NH3) is utilized in a variety of applications such as cleaning reagents, medication manufacture, fertilizer, farming, refrigeration, etc. To prevent unintentional health risks, it is crucial to have cost-effective deployable sensors to monitor the concentration. In this regard, a printed washable TiO2 nanoparticle (NP) layer-based sensing solution for ammonia detection can be a good choice. The sensor's response over a period of time was monitored to evaluate its performance, so that the concentration can be detected reliably. The sensor shows a sensitivity of 0.47/% for a range of 5% to 17% (aq. NH3 solution). Although the sensor shows current response till 1 day, but its magnitude decreases drastically due to crack formation. The sensor can be used reliably for up to 4 hr. and can be used to detect the presence of ammonia qualitatively for up to 1 day. Due to its simple fabrication, reusability, and easy set-up, the sensor is a viable option for detecting NH3 solution leaks in both homes and commercial buildings.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628883","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628883","TiO2 nanoparticles-based Sensor;Ammonia solution sensor;printed electrodes;flexible sensor","Fabrication;Ammonia;Sensitivity;Stability analysis;Sensors;Reliability;Refrigeration","","","","21","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"A comparison of Oscillatory Ising Machines and Simulated Bifurcation Machines for Solving Maximum Cut Problems","M. S. Ansari; H. Nehete; A. Grimaldi; L. Mazza; E. Raimondo; V. Puliafito; G. Finocchio; B. K. Kaushik","Department of Electronics and Communication Engineering, Indian Institute of Technology, Roorkee; Department of Electronics and Communication Engineering, Indian Institute of Technology, Roorkee; Department of Engineering, University of Messina, Messina, Italy; Department of Electrical and Information Engineering, Politecnico Di Bari, Bari, Italy; “Istituto Nazionale di Geofisica e Vulcanologia”, Rome, Italy; Department of Electrical and Information Engineering, Politecnico Di Bari, Bari, Italy; Department of Mathematical and Computer Sciences, Physical Sciences and Earth Sciences, University of Messina, Messina, Italy; Department of Electronics and Communication Engineering, Indian Institute of Technology, Roorkee",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","389","393","Unconventional computing approaches have gained significant attention in the search for hardware-friendly solvers capable of finding the solution of combinatorial optimization problems COPs. Among others, oscillator-based, or oscillatory, Ising machines (OIMs), and simulated bifurcation-based Ising machines (SBMs) are two promising paradigms that are based on dynamical equations. This work presents a preliminary direct software comparison between an OIM and an SBM on instances from the G-set, a well-known benchmark library of maximum cut problems. The performance of the two paradigms is compared in terms of their average optimal approximation within a given number of timesteps using the same integration scheme. Our findings show that OIM performs better when optimizing its parameter for a specific problem or topology, while SBM has better performance in scenarios in which preprocessing is not possible, i.e., when considering large batches of instances with varied topologies and scales.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628622","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628622","","Schedules;Annealing;Search problems;Software;Topology;Synchronization;Oscillators","","1","","21","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"APartially Gated Regenerative Feedback Device for Ultra-High Sensitivity Biosensing Applications","S. Kalra; N. Kannan; M. J. Kumar","GlobalFoundries Engg. Pvt. Ltd., Bangalore, India; Cadence Design Systems, Noida, Uttar Pradesh, India; University Grants Commission, New Delhi, India",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","394","399","This work proposes and investigates the performance of a feedback field effect device for biosensing applications. The device features a partially gated structure, enabling its function as a high-sensitivity, charge-modulated biosensor. The sensing principle relies on the regenerative feedback effect, giving rise to ultra-steep slope characteristics. 2D TCAD device simulations show a sharp turn-on profile in response to the conjugation of charged biomolecules on the ungated sensing surface. Consequently, a large shift in turn-ON voltage (AVT) exceeding 50% and a very high current sensitivity (~1011) are observed, which are both considerably higher than the conventional FET-based biosensors. By simultaneously achieving a high ON-state current, low leakage, and ultra-steep subthreshold slope at low voltages, the device overcomes limitations of the existing steep slope FET biosensors. Given these attributes and compatibility with the standard semiconductor process technology, the proposed device is a promising candidate for future ultra-high sensitivity integrated biosensors.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628630","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628630","","Sensitivity;Biological system modeling;Field effect transistors;Molecular biophysics;Voltage;Logic gates;Sensors","","","","38","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"On Peculiar Sensitivity Trends of N-Channel Dielectric Modulated FET Biosensors","S. Kalra","GlobalFoundries Engg. Pvt. Ltd., Bangalore, Karnataka, India",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","400","404","The orientation of biomolecules is known to affect the sensing performance of Dielectric Modulated Field Effect Transistor (DMFET) biosensors. However, the existing research lacks a comprehensive explanation and gives only limited insight into the sensitivity trends of such devices. This study elucidates how orientation changes the dominant sensing mechanisms for low and high dielectric constant biomolecules immobilized in the nanogaps. The results provide the first explanation for observed sensitivity trends and reason out the appearance of two different regimes in the sensitivity characteristics of an n-channel DMFET for DNA detection. Consequently, the findings, validated by TCAD simulations, offer new insights into the sensor's operation and contribute to advancing the understanding of these devices.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628798","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628798","","Sensitivity;Biological system modeling;Field effect transistors;Refining;DNA;Molecular biophysics;Market research","","","","28","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Applying the Time-Domain Paradigm to Interface Multilevel Phase Change Memory","A. de Gracia Herranz; M. López-Vallejo","Aff. Information Processing and Telecommunication Center (IPTC), Universidad Politecnica de Madrid, Madrid, Spain; Aff. Information Processing and Telecommunication Center (IPTC), Universidad Politecnica de Madrid, Madrid, Spain",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","405","408","Phase Change Memory (PCM) is a prominent non-volatile memory technology that offers high-density, mul-tilevel solutions. However, the circuitry required to read and write such devices has not been fully solved due to the highly non-linear behaviour of these devices and the complex voltage and current ranges required for reliable operation. Most of the proposed interfaces require very large area and power consumption and are accompanied by an odd form factor. This study explores time-domain interfaces as a potential solution for driving PCM cells by linking the physical attributes of the devices to a time variable. Here, we present a proof of concept for the implementation of time-domain interface architectures adapted to this type of memory.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628864","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628864","","Phase change materials;Resistance;Power demand;Nonvolatile memory;Scalability;Voltage;Writing","","1","","12","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Networked Nanoparticle Arrays for Autonomous Computing: (Invited Paper)","X. Wei; E. Harazinska; Y. Zhao; R. Hernandez","Department of Chemistry, Johns Hopkins University, Baltimore, Maryland, USA; Department of Chemistry, Johns Hopkins University, Baltimore, Maryland, USA; Department of Chemical & Biomolecular Engineering, Johns Hopkins University, Baltimore, Maryland, USA; Department of Chemistry, Johns Hopkins University, Baltimore, Maryland, USA",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","409","413","We have pursued the use of polymer-networked engineered nanoparticles as a candidate material capable of retaining information or perhaps even processing information in some prescribed way. Such operations would be of use for the neuromorphic engineering of materials that can compute intrinsically-that is, that they are in no way subject to a von Neumann architecture-and they have been identified as autonomous computing materials. Using trajectories integrated to much longer time steps than previously observed, we can now confirm that the response of the polymer-networked engineered nanoparticle arrays are highly sensitive to external perturbations. That is, the specific internal connections around given nanopar-ticles can be assigned to states useful for information processing, and the variations in their physical properties can result in specific responses allowing the state to be read. Moreover, their resulting equilibrium properties also depend on such external driving, and hence are subject to control which is a minimal requirement for these materials to be candidates for autonomous computing. We also demonstrate that using long polymer chains can help regulate the networks structures by increasing the 1st nearest links and reducing other links.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628712","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628712","engineered nanoparticles;materials design;coarse-grained dynamics;computing primitives","Nanoparticles;Training;Neuromorphic engineering;Perturbation methods;Time series analysis;Anisotropic;Programming","","1","","25","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
