"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Transparent all-carbon-nanotube thin-film transistors","C. Du; Y. Deng; K. Zhu; Y. Gao; M. Zhang","School of Electronic and Computer Engineering, Peking University, Shenzhen, China; School of Electronic and Computer Engineering, Peking University, Shenzhen, China; NA; NA; School of Electronic and Computer Engineering, Peking University, Shenzhen, China",2017 IEEE 17th International Conference on Nanotechnology (IEEE-NANO),"23 Nov 2017","2017","","","502","505","All-carbon-nanotube thin-film transistors (ACNT-TFTs) are proposed and fabricated on a transparent glass substrate by a facile solution-processed method, with 95% enriched semiconducting single-walled carbon nanotubes (SWCNTs) serving as channel materials and mixed SWCNTs as source/drain/gate electrodes. The device demonstrates excellent electronic properties with an on/off current ratio over 105, a threshold voltage of 8 V, a subthreshold swing of 1.13 V/dec, a device mobility of 10 cm2/vs, as well as a transparency of 80%. The proposed device is highly promising for the next-generation display application. Additionally, the facile fabrication method and low-temperature process match well with the requirements for manufacturing.","1944-9380","978-1-5090-3028-6","10.1109/NANO.2017.8117262","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8117262","","Thin film transistors;Substrates;Electrodes;Carbon nanotubes;Glass;Dielectrics","","2","","25","IEEE","23 Nov 2017","25-28 July 2017","25-28 July 2017","IEEE","IEEE Conferences"
"Paper based large area Graphene/MoS2 visible light photodetector","P. Sahatiya; A. Gopalakrishnan; S. Badhulika","Department of Electrical Engineering, Indian Institute of Technology Hyderabad, Hyderabad, India; Department of Electrical Engineering, Indian Institute of Technology Hyderabad, Hyderabad, India; Department of Electrical Engineering, Indian Institute of Technology Hyderabad, Hyderabad, India",2017 IEEE 17th International Conference on Nanotechnology (IEEE-NANO),"23 Nov 2017","2017","","","728","730","The paper describes an approach to fabricate large area Graphene (Gr)/MoS2 on paper using simple, cost effective solution processed hydrothermal method. Gr was deposited on paper using dip coating method followed by hydrothermal growth of 2D MoS2 on Gr. Raman analysis confirmed the growth of few layer MoS2. IV characteristic of MoS2, MoS2/Gr revealed higher conductivity for Gr/MoS2. Under illumination 31.84 % and 55.33 % decrease in resistance was observed for MoS2 and Gr/MoS2 based devices respectively indicating that Gr/MoS2 based devices are more sensitive compared to MoS2. Successful fabrication of flexible paper based Gr/MoS2 photodetector is a step ahead in large area, low cost electronic applications.","1944-9380","978-1-5090-3028-6","10.1109/NANO.2017.8117263","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8117263","","Sulfur;Molybdenum;Graphene;Photodetectors;Fabrication;Substrates;Two dimensional displays","","1","","11","IEEE","23 Nov 2017","25-28 July 2017","25-28 July 2017","IEEE","IEEE Conferences"
"Azurin based flexible device for resistive switching memory application","A. Moudgil; N. Kalyani; S. Das; P. Mishra","Centre for Applied Research in Electronics, Indian Institute of Technology Delhi, New Delhi, India; Department of Biochemical Engineering and Biotechnology, Indian Institute of Technology Delhi, New Delhi, India; Centre for Applied Research in Electronics, Indian Institute of Technology Delhi, New Delhi, India; Department of Biochemical Engineering and Biotechnology, Indian Institute of Technology Delhi, New Delhi, India",2017 IEEE 17th International Conference on Nanotechnology (IEEE-NANO),"23 Nov 2017","2017","","","735","738","Resistive switching memory devices is a promising candidate for next generation data storage. The use of nontoxic and natural available biomaterials are prospective building block for environment friendly, biocompatible and biodegradable electronic devices. The fabrication and characterization of protein based Al/Azurin/ITO/PET flexible memory device is presented here. We observed significant bistable resistive switching behavior with long retention time and very good stability under bending stress at room temperature. The memory behavior originates due to the redox pair formation in the azurin, which corresponds to the low and high resistive states. This demonstration implies that the azurin protein is an active and useful biomaterial for nonvolatile memory and sustainable bioelectronics applications.","1944-9380","978-1-5090-3028-6","10.1109/NANO.2017.8117264","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8117264","Azurin;Memory;Flexible;Resistive Switching;Redox pair","Optical switches;Proteins;Immune system;Copper;Fabrication;Nonvolatile memory","","3","1","14","IEEE","23 Nov 2017","25-28 July 2017","25-28 July 2017","IEEE","IEEE Conferences"
"Monte-Carlo simulation of biomolecules' fluid-dynamics in electrolyte facing nanowires biosensor","C. -A. Lee; A. Teramoto; H. Watanabe","department of electrical and computer engineering, National Chiao Tung University, Hsinchu, Taiwan; New Industry Creation Hatchery Center, Tohoku University, Sendai, Miyagi, Japan; department of electrical and computer engineering, National Chiao Tung University, Hsinchu, Taiwan",2017 IEEE 17th International Conference on Nanotechnology (IEEE-NANO),"23 Nov 2017","2017","","","797","800","Monte-Carlo simulation of biomolecules' fluid dynamics in a specially designed biosensor comprising plurality of nanowires is presented. It is found that an AC external field can substantially improve the performance of the biosensor; e.g., the capture efficiency by 4.5-times and the detection speed by 24.8-times.","1944-9380","978-1-5090-3028-6","10.1109/NANO.2017.8117265","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8117265","","Molecular biophysics;Biosensors;Nanowires;Surface treatment;Electrodes;Monte Carlo methods","","2","","8","IEEE","23 Nov 2017","25-28 July 2017","25-28 July 2017","IEEE","IEEE Conferences"
"Solution processed ZnS-MoS2 for optoelectronic applications","P. T. Gomathi; P. Sahatiya; S. Badhulika","Department of Electrical Engineering, Indian Institute of Technology Hyderabad, Hyderabad, India; Department of Electrical Engineering, Indian Institute of Technology Hyderabad, Hyderabad, India; Department of Electrical Engineering, Indian Institute of Technology Hyderabad, Hyderabad, India",2017 IEEE 17th International Conference on Nanotechnology (IEEE-NANO),"23 Nov 2017","2017","","","355","357","Herein, we report the fabrication of ZnS-MoS2 hybrids on cellulose paper using two step solution processed hydrothermal method wherein MoS2 was grown on paper substrate followed by the growth of ZnS. The as fabricated structure was characterized using Raman spectroscopy, which confirmed the growth of trilayer MoS2-ZnS. 20.6% and 15.7% decrease in resistance was observed on illumination with UV light and IR light, respectively. The strategy presented here provides a simple, low-cost approach for fabrication of efficient broadband photodetector which finds potential applications in security and surveillance and is a step ahead in large area flexible electronics applications.","1944-9380","978-1-5090-3028-6","10.1109/NANO.2017.8117266","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8117266","","Molybdenum;Sulfur;II-VI semiconductor materials;Zinc compounds;Substrates;Lighting;Fabrication","","1","","12","IEEE","23 Nov 2017","25-28 July 2017","25-28 July 2017","IEEE","IEEE Conferences"
"Effects of oxygen containing groups on barrier layer on the stability of silver nanowire transparent electrodes","L. Li; W. Li; J. Jiu; K. Suganuma","Institute of Scientific and Industrial Research, Osaka University, Osaka, Japan; Institute of Scientific and Industrial Research, Osaka University, Osaka, Japan; Senju Metal Industry Co., Ltd., Adachi-ku, Tokyo, Japan; Institute of Scientific and Industrial Research, Osaka University, Osaka, Japan",2017 IEEE 17th International Conference on Nanotechnology (IEEE-NANO),"23 Nov 2017","2017","","","903","906","Silver nanowire (AgNW) has showed strong potential as a great alternative to indium tin oxide (ITO) film in the fabrication of transparent conductive electrode (TCE) and it especially satisfies the requirements of flexible and printable electronics. To relieve the corrosion of bare AgNWs and improve the long-term stability of AgNW-based electrodes, using barrier layer to encapsulate and overcoat of the surface of AgNWs has been proposed as one powerful solution. Reduced graphene oxide (rGO) film is used as a barrier layer extensively in the fabrication of AgNW-based electrodes. Considering the difficulty of entirely removing the oxygen containing groups (OCGs) on GO film to form rGO film, there is a lack of information about the effect of OCGs on barrier layer on the stability of AgNW-based network. Therefore, we decided to study the corrosion of AgNW network overcoated with GO film, on which contained different amounts of OCGs. Two kinds of AgNW-based electrodes, graphene oxide (GO) /AgNW/polyethylene terephthalate (PET) TCEs and rGO/AgNW/PET TCEs, were fabricated by a rapid and facile flame treatment and exposed to ambient conditions. The structural and performance changes were monitored with exposed time. Our results demonstrated that AgNWs are susceptible to the barrier layers.","1944-9380","978-1-5090-3028-6","10.1109/NANO.2017.8117267","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8117267","","Fires;Silver;Electrodes;Graphene;Corrosion;Resistance;Surface morphology","","","","25","IEEE","23 Nov 2017","25-28 July 2017","25-28 July 2017","IEEE","IEEE Conferences"
"Modeling and analysis of living beating cardiomyocyte in sub-cell scale","C. Zhang; W. Wang; N. Xi; Y. Wang; L. Liu","State Key Laboratory of Robotics, Chinese Academy of Sciences, Shenyang, China; University of Chinese Academy of Sciences, Beijing, China; Department of Industrial & Manufacturing Systems Engineering, University of Hong Kong, Pokfulam, Hong Kong; University of Chinese Academy of Sciences, Beijing, China; University of Chinese Academy of Sciences, Beijing, China",2017 IEEE 17th International Conference on Nanotechnology (IEEE-NANO),"23 Nov 2017","2017","","","406","410","The research on heart cells have attracted broad attention for the development of either heart disease therapy or muscle cell-based actuation for bio-syncretic robots. In order to study the mechanism and dynamics of beating activity of cardiomyocytes, many research methods have been proposed, such as the measurement of contractility and action potential of the cells. However, few of them has focused on the effect from the mechanical properties of sub-cell elements on the contraction performance of heart cells. In this work, a mechanical model of single heart cell was proposed based on the sub-cell structures, to study and control the contraction of the cardiomyocytes. The parameters of the parts in the theoretical model were identified with the cellular beating data obtained using Scanning Ion Conductance Microscopy (SICM) based on the derived mathematic model. Therefore, the contraction performance and the mechanical properties of sub-cell elements associated with the mechanical properties of parts in the model can be obtained for the further analysis of the relationship between the cell activity and sub-cell structures. This work is fundamental and meaningful for the research on cytobiology, heart mechanism and bio-syncretic robotics.","1944-9380","978-1-5090-3028-6","10.1109/NANO.2017.8117268","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8117268","","Heart;Mathematical model;Force;Cells (biology);Diseases;Robots","","1","","26","IEEE","23 Nov 2017","25-28 July 2017","25-28 July 2017","IEEE","IEEE Conferences"
"Excellent field emission properties of vanadium oxide nanoemitters in air","M. Liu; W. Fu; T. Li; Y. Wang","University of ShanghaiTech, Shanghai, CHINA; University of ShanghaiTech, Shanghai, CHINA; University of ShanghaiTech, Shanghai, CHINA; University of ShanghaiTech, Shanghai, CHINA",2017 IEEE 17th International Conference on Nanotechnology (IEEE-NANO),"23 Nov 2017","2017","","","351","354","VO2 (A) emitters with 10 nm gap between the cathode and anode were fabricated with the aid of focus ion beam etching. Excellent field emission properties were achieved under atmospheric conditions with turn-on voltage as low as 0.6 V and good emission stability over 30 minutes. This work provides a practical way to eliminate the vacuum needs of the field emission devices and has potential use in future nanoscale field emission devices such as vacuum field emission transistors.","1944-9380","978-1-5090-3028-6","10.1109/NANO.2017.8117269","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8117269","field emission;VO2 (A);low voltage;air","Physics;Nanoscale devices;Transistors;Cathodes;Anodes;Microelectronics;Carbon nanotubes","","3","","31","IEEE","23 Nov 2017","25-28 July 2017","25-28 July 2017","IEEE","IEEE Conferences"
"Characterization and modelling of transparent heaters based on solution-processed copper nanowires","M. Bobinger; J. Mock; M. Becherer; P. La Torraca; D. Angeli; L. Larcher; P. Lugli","Institute for Nanoelectronics, Technical University of Munich, Munich, Germany; Institute for Nanoelectronics, Technical University of Munich, Munich, Germany; Institute for Nanoelectronics, Technical University of Munich, Munich, Germany; Dipartimento di Scienze e Metodi dell'Ingegneria, Università di Modena e Reggio Emilia, Modena, Emilia-Romagna, IT; Dipartimento di Scienze e Metodi dell'Ingegneria, Università di Modena e Reggio Emilia, Modena, Italy; Dipartimento di Scienze e Metodi dell'Ingegneria, Università di Modena e Reggio Emilia, Modena, Italy; Faculty of Science and Technology, Free University of Bozen-Bolzano, Bozen, Italy",2017 IEEE 17th International Conference on Nanotechnology (IEEE-NANO),"23 Nov 2017","2017","","","151","154","In this study, we present an environmentally friendly and solution-based synthesis for copper nanowires (CuNWs) at a moderate process temperature. Transparent electrodes (TEs) are fabricated by spray-deposition and evaluated in terms of their electro-optical performance. Using ImageJ, the CuNW diameters are determined in an automated and reproducible way. Without any post-processing, the films show a sheet resistance as low as 12.6 Ohm/sq at a high transparency of 77 %. Further, CuNW-based transparent heaters are characterized and accurately modelled using the Crank-Nicolson finite method that accounts for the heat losses and the resistance-temperature dependence of the films.","1944-9380","978-1-5090-3028-6","10.1109/NANO.2017.8117270","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8117270","copper nanowire;CuNW;transparent electrode;heater;transient response;Crank-Nicolson method","Heating systems;Nanowires;Copper;Resistance;Films;Substrates;Glass","","3","","23","IEEE","23 Nov 2017","25-28 July 2017","25-28 July 2017","IEEE","IEEE Conferences"
"Competitive intelligence — Understanding current trends in the patent landscape for nanomaterials","K. D. Weiss; L. G. Almeda",Brinks Gilson & Lione; Brinks Gilson & Lione,2017 IEEE 17th International Conference on Nanotechnology (IEEE-NANO),"23 Nov 2017","2017","","","1003","1009","Identifying the technology trends, key patents to be aware of, the key players active in the field, the product areas that are heavily patented or scarcely addressed, and the focus of a company's competitors represent crucial aspects of developing a successful strategic plan, determining a company's freedom to make and sell their product, and focusing future research & product development efforts. These areas of concern may be addressed by the creation and analysis of a patent landscape associated with the technology behind a company's product. A process for creating and analyzing a patent landscape is provided using the area of nanomaterials as a case study.","1944-9380","978-1-5090-3028-6","10.1109/NANO.2017.8117271","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8117271","intellectual property;patent applications;strategy;competitive intelligence;patents;landscape;technology trends;nanomaterials;nanofibers;nanoparticles;nanorods;nanotubes;graphene;metal oxides;dye sensitized;carbon;silicon;metals;solar applications;batteries;arrays;electrodes;nanowire;photovoltaic devices;transistors;membranes","Patents;Nanomaterials;Technological innovation;Data mining;Databases;Companies","","3","","10","IEEE","23 Nov 2017","25-28 July 2017","25-28 July 2017","IEEE","IEEE Conferences"
