"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"The influence on intensity ratio of peak emission between recombination of free-excitons and deep-defect for ZnO nanostructure evolution from nanorods to nanotubes","W. -H. Tsai; S. -S. Lo","Department of Photonics, Feng-Chia University, Taichung, Taiwan, R.O.C.; Department of Photonics, Feng-Chia University, Taichung, Taiwan, R.O.C.",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","387","389","Zinc oxide (ZnO) nanorods are grown by a hydrothermal method. The morphology was changed from nanorod to nanotube via a well-controlled chemical aqueous etching process with appropriate amount potassium chloride (KCl). SEM analyses show that the ZnO nanorods can be changed to nanotubes when the chemical etching process was adopted with appropriate KCl concentration and etching time. Uniform ZnO nanotube can be achieved formed when the ZnO nanorods were immersed in 4M KCl aqueous with 13 hrs. The luminescence character of nanorods and nanotubes were investigated by the temperature dependence photoluminescence spectra. Two peaks (excitonic peak and deep level emission) were observed in both morphologies. However, the excitonic peak intensity (EI) and defect related emission peak intensity (DI) ratio of ZnO nanotubes increase when the etching time increases. The intensity ratio variation of EI to DI maybe can be attributed to the surface state of ZnO are increased and oxygen defects of ZnO are decreased in the etching process. The potential application of ZnO nanotubes is demonstrated.","","978-1-5090-1493-4","10.1109/NANO.2016.7751365","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751365","","Zinc oxide;II-VI semiconductor materials;Nanotubes;Etching;Physics;Sun;Chemicals","","","5","31","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"A microfluidic device for single cell isolation from rare samples","C. -F. Yeh; C. -K. He; C. -H. Hsu","Institute of Biomedical Engineering and Nanomedicine, National Health Research Institutes, Miaoli County, Taiwan; Tissue Engineering and Regenerative Medicine, National Chung Hsing University, Taichung, Taiwan; National Health Research Institutes, Zhunan, TW",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","222","223","Increasing evidence has shown that heterogeneity in physiology and pathology have important implications for the treatment of human diseases. Single cell isolation and characterization studies are crucial for unlocking the complex regulation pathways underlying various diseases like cancer. However, to date single cell isolation still faces many challenges, especially in processing rare samples. Here, we present a novel microfluidic array chip for single cell isolation for rare samples. Our design exempts the use of long tubing, thus decreases cell loss from dead volume and allows for more accurate control of flow rate using syringe pumps during the cell capture process. Our data showed that the device significantly improved single cell capture efficiency (~ 60 %) from small numbers of (50-500) cells in a small volume (5-10 μL). The device could be used for isolating single cells from rare samples of clinical specimens, thus potentially benefit disease diagnosis and therapy.","","978-1-5090-1493-4","10.1109/NANO.2016.7751366","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751366","","Microfluidics;Diseases;Limiting;Physiology;Charge carrier processes;Micromanipulators;Microscopy","","","","5","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Phonon limited electron mobility calculation of transition metal dichalcogenide monolayer","K. -T. Chen; S. -T. Chang","Department of Electrical Engineering, National Chung Hsing University, Taichung, Taiwan, R.O.C.; National Chung Hsing University, Taichung, TW",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","139","141","Transition-metal dichalcogenide (TMDC) monolayer is a very promising two-dimensional material for future transistor technology. TMDC monolayer, owing to the unique electronic properties of its atomically thin two-dimensional layered structure, can be made into a high-performance MOSFET. In this work, we focus on band structure and carrier mobility calculations for typical TMDC such as WS2 and MoS2. We use the tight-binding (TB) method and modified effective mass approximation (MEMA) to calculate the band structure, density of states, effective mass, and other physical quantities of WS2 and MoS2. Electron mobility using the Kubo-Greenwood formula is calculated based on the TB and MEMA band model, respectively.","","978-1-5090-1493-4","10.1109/NANO.2016.7751367","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751367","","Molybdenum;Sulfur;Scattering;Electron mobility;Transistors;Effective mass;Atomic layer deposition","","1","","3","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Two resistive switching behaviors in Ag/SiO2/Pt memristors","D. Liu; H. Cheng; R. Peng; Y. Yin","Science and Technology on Advanced Ceramic Fibers and Composites Laboratory, National University of Defense Technology, Changsha, CO, P. R. China; Science and Technology on Advanced Ceramic Fibers and Composites Laboratory, National University of Defense Technology, Changsha, CO, P. R. China; Science and Technology on Advanced Ceramic Fibers and Composites Laboratory, National University of Defense Technology, Changsha, CO, P. R. China; Science and Technology on Advanced Ceramic Fibers and Composites Laboratory, National University of Defense Technology, Changsha, CO, P. R. China",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","651","654","Ag/SiO2/Pt memristors are fabricated to investigate their resistive switching characteristics. The devices exhibit stable and reversible nonvolatile bipolar resistive switching behavior under DC voltage sweeps with a current compliance (CC) of 1 mA. Moreover, electroforming process is not required in the first I–V cycle, the values of VSET and VRESET are 0.2 V and −0.2 V, respectively. Meanwhile, volatile resistive switching behavior of Ag/SiO2/Pt devices is also obtained under lower CC. The mechanism of two resistive switching behaviors in Ag/SiO2/Pt memristors are analyzed.","","978-1-5090-1493-4","10.1109/NANO.2016.7751368","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751368","","Switches;Memristors;Electrodes;Nonvolatile memory;Resistance;Atomic layer deposition;Sputtering","","7","","15","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Effective tuning and application of graphene-based Au nanocomposites as SERS substrates","X. Liang; P. Yin","Key Laboratory of Bio-Inspired Smart Interfacial Science and Technology of Ministry of Education, Beihang University, Beijing, PR China; Key Laboratory of Bio-Inspired Smart Interfacial Science and Technology of Ministry of Education, Beihang University, Beijing, PR China",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","612","615","Graphene-based noble metal nanocomposites have attracted tremendous research interest in the fields of surface-enhanced Raman scattering (SERS) recently. However, efficient utilization as SERS substrates has been impeded by the difficulty of tuning SERS enhancement effects induced from chemical and plasmonic enhancement by different preparation methods of graphene. Herein, three kinds of graphene-based Au hybrid, CVD-G/Au, GO/Au and rGO/Au, which were synthesized by physical sputtering and chemical in-situ crystallization growth methods, were fabricated to evaluate as SERS substrates. Simple methods were developed to enhance the Raman signals effectively by tuning both plasmonic and chemical enhancement, respectively. Besides, the prepared rGO/Au nanocomposites were used as SERS substrates to monitor the process of plasmon-driven surface-catalyzed reaction from 4-nitrobenzenethiol (4-NBT) to p,p'-dimercaptoazobenzene (DMAB). According to systematic comparisons during power- and time-dependent SERS experiments, rGO/Au was demonstrated to be with lower power threshold and higher catalytic efficiency than Au nanoparticles (NPs) toward the reaction, which provide clues to understand the interaction between metal and graphene as well as further study of plasmon-driven chemical reactions for further.","","978-1-5090-1493-4","10.1109/NANO.2016.7751369","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751369","","Gold;Substrates;Chemicals;Graphene;Tuning;Nanocomposites;Plasmons","","","","19","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Enhanced dielectric material of multi-functional PVDF/RGO composites","X. -J. Zhang; G. -S. Wang","Technology of Ministry of Education, Beihang University, Beijing, PR China; Technology of Ministry of Education, Beihang University, Beijing, PR China",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","563","565","Polymer-composites based on polyvinylidene fluoride (PVDF) and reduced graphene oxide (RGO) have been fabricated from PVDF/GO membrane by a simple hot-molding technique. Several characterizations such as AFM, XRD, FT-IR and Raman have been employed to confirm thermal reduced process from GO to RGO in the composite. The enhanced dielectric properties were investigated. It turns out that the composites with a low filler loading of 3 wt%, the dielectric constant can reach 3801 (103 Hz).","","978-1-5090-1493-4","10.1109/NANO.2016.7751370","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751370","","Dielectric constant;Graphene;Vibrations;Carbon;Frequency measurement","","","","20","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Fabrication of PVD-TiN metal-gate SOI-CMOS integrated circuits using minimal-fab and mega-fab hybrid process","Y. Liu; S. Khumpuang; M. Nagao; T. Matsukawa; S. Hara","National Institute of Advanced Industrial Science and Technology (AIST), Tsukuba, Ibaraki, Japan; National Institute of Advanced Industrial Science and Technology (AIST), Tsukuba, Ibaraki, Japan; National Institute of Advanced Industrial Science and Technology (AIST), Tsukuba, Ibaraki, Japan; National Institute of Advanced Industrial Science and Technology (AIST), Tsukuba, Ibaraki, Japan; National Institute of Advanced Industrial Science and Technology (AIST), Tsukuba, Ibaraki, Japan",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","802","805","The PVD-TiN metal-gate SOI-CMOS integrated circuits including inverters and ring oscillators have successfully been fabricated on a half-inch (100)-oriented SOI wafer using the minimal-fab and mega-fab hybrid process, and their electrical characteristics have systematically been investigated. It was experimentally found that almost an ideal subthreshold slope (SS) of 67 mV/decade and an extremely low leakage current (<;1×10-13 A), and the almost a symmetrical threshold voltage (|Vt|) for P- and N-channel devices due to the midgap work function of the PVD-TiN are obtained in the fabricated SOI-CMOS devices. Moreover, it was confirmed that the fabricated 41-stage ring oscillators show normal operations at different supply voltages and the oscillation frequencies are close to the estimated values by gate capacitances and drive currents. These excellent results indicate that the developed minimal-fab and mega-fab hybrid process is suitable for the fabrication of conventional CMOS integrated circuits.","","978-1-5090-1493-4","10.1109/NANO.2016.7751371","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751371","","MOS devices;Logic gates;Doping;Fabrication;Inverters;Silicon;Lithography","","1","","7","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Growth of SnO2 nanosheets on mesoporous SiC nanofibers for enhanced photocatalytic H2 evolution","B. Wang; Y. Wang","Science and Technology on Advanced Ceramic Fibers, National University of Defense Technology, Changsha, P. R. China; Science and Technology on Advanced Ceramic Fibers, National University of Defense Technology, Changsha, P. R. China",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","383","386","Solar-driven photocatalytic water splitting to produce hydrogen (H2) as the future energy has triggered considerable interests. In this paper, we report the growth of ultrathin SnO2 nanosheets (SnO2 NSs) on mesoporous SiC nanofibers (SiC NFs) forming a core-shell hierarchical architecture via a simple hydrothermal method. Without noble metal as co-catalyst, the hydrogen evolution efficiency of SnO2 NSs/SiC NFs is 471.8 μmol g-1 h-1 under simulated solar light, which is 3 times higher than that of pure SnO2 NSs. The hierarchical architecture and synergetic effect of the SnO2-SiC heterojunction as well as plenty of active sites from the ultrathin SnO2 NSs play critical roles for the superior photocatalytic performance.","","978-1-5090-1493-4","10.1109/NANO.2016.7751372","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751372","","Silicon carbide;Hydrogen;Production;Heterojunctions;Metals;Mesoporous materials;Thermal stability","","1","","31","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Co-benefit of silver nanoparticle and titanium dioxide for elemental mercury adsorption","S. Chaleawlert-umpon; K. Sitthisuwannakul; P. Khemthong; P. Khamdahsag; N. Grisdanurak; C. Rungnim; S. Namuangruk; N. Pimpha","National Nanotechnology Center, Chulalongkorn University, Bangkok, Thailand; National Nanotechnology Center, Chulalongkorn University, Bangkok, Thailand; National Nanotechnology Center, Chulalongkorn University, Bangkok, Thailand; Department of Chemical Engineering, Thammasat University; Department of Chemical Engineering, Thammasat University; National Nanotechnology Center, Chulalongkorn University, Bangkok, Thailand; National Nanotechnology Center, Chulalongkorn University, Bangkok, Thailand; National Nanotechnology Center, Chulalongkorn University, Bangkok, Thailand",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","438","441","Titanium dioxide-supported silver nanoparticles was synthesized by a facile method and studied as a sorbents for elemental mercury (Hg°). The concentration of deposited silver nanoparticles was in the range of 0.1 - 5.0% weight of titanium dioxide powder. XRD and TEM results confirmed that silver nanoparticles with a diameter size ranging from 2-5 nm were successfully deposited on the surface of titanium dioxide. The capacity of the synthesized sorbents in capturing elemental mercury were tested by exposing sorbent to Hg vapor in a static system comparing with the original titanium dioxide and silver nanoparticles. The performance of titanium dioxide for elemental mercury was significantly increased when silver cooperated. Moreover, the capacity of 5.0% silver loading was comparable with the original silver nanoparticles. Through periodic density function theory study it was found that the synergetic effect of titanium dioxide support and silver nanoparticles could presumably due to the electron acceptor characteristic of TiO2-supported silver nanoparticles to promote the Hg° adsorption via electron transferred from the Hg° to the deposited silver nanoparticle and the entire TiO2 support.","","978-1-5090-1493-4","10.1109/NANO.2016.7751373","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751373","","Silver;Nanoparticles;Mercury (metals);Adsorption;Titanium;Powders;Loading","","","","9","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Effect of surface functional groups on the pH sensitivity in ion-sensitive field effect transistors","N. Hong; C. Park; D. Kim; K. -S. Jeong; J. -S. Yoon; B. Jin; J. -S. Lee","Department of Electrical Engineering, POSTECH, Pohang, South Korea; Division of IT Convergence Engineering, POSTECH, Pohang, South Korea; Department of Electrical Engineering, POSTECH, Pohang, South Korea; Department of Electrical Engineering, POSTECH, Pohang, South Korea; POSTECH, Future IT Innovation Laboratory, Pohang, South Korea; Department of Electrical Engineering, POSTECH, Pohang, South Korea; Department of Electrical Engineering, POSTECH, Pohang, South Korea",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","15","18","For ion-sensitive devices with SiO2 sensing membrane, the pH sensitivity response has been analyzed when additional functional groups are attached on the SiO2 membrane. A modified Site-Binding model (SBM) and Gouy-Chapman-Stern (GCS) model are used for the theoretical analysis. In the presence of both silanol and amine groups, the highest pH sensitivity can be achieved at a functional group ratio of 1:3 or 3:1. The differential capacitance and intrinsic buffer capacity were also compared in order to understand their effects on pH sensitivity.","","978-1-5090-1493-4","10.1109/NANO.2016.7751374","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751374","","Sensitivity;Sensors;Capacitors;Plasmas;Biomembranes;Electric potential;Mathematical model","","","","15","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Hydrogen exposure effects on anodically etched GaAs nanowires in liquid electrolyte","S. Aikawa; K. Yamada; H. Hashimoto; H. Asoh; S. Ono","Research Institute for Science and Technology, Kogakuin University, Hachioji, Tokyo, Japan; Department of Applied Chemistry, Kogakuin University, Hachioji, Tokyo, Japan; Department of Applied Chemistry, Kogakuin University, Hachioji, Tokyo, Japan; Department of Applied Chemistry, Kogakuin University, Hachioji, Tokyo, Japan; Department of Applied Chemistry, Kogakuin University, Hachioji, Tokyo, Japan",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","70","73","GaAs nanowires fabricated by an anodic etching have some advantages over conventional dry crystal growth and wet chemical dissolution techniques in terms of their formation. However, undesired electrical insulating behavior caused by deep interface states is observed. It is known that the interface states originate from the dissociated As atoms between GaAs core and Ga2O3 outer layer. Here, we investigated the effect of hydrogen exposure on anodically etched GaAs nanowires in liquid electrolyte in order to reduce the high density of interface states. As a result of different hydrogen exposure time, Raman spectra indicated that the longitudinal optical phonon intensities gradually decreased and slightly upshifted with increasing the electrolysis time. This means that the density of interface states was reduced by the hydrogen exposure. Based on the Raman analysis, we fabricated thin-film transistors (TFTs) using GaAs nanowires with 600 s of reverse electrolysis treatment. The TFT having nanowire random network channel showed good electrical properties (field-effect mobility: 2.3 cm2/Vs). This is comparable to TFTs using random network channel composed of other one dimensional materials.","","978-1-5090-1493-4","10.1109/NANO.2016.7751375","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751375","","Gallium arsenide;Hydrogen;Electrochemical processes;Substrates;Etching;Nanowires;Interface states","","","","23","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Inter-particle potential fluctuation of two fine particles suspended in Ar plasmas","M. Soejima; K. Koga; M. Shiratani","Kyushu University, Fukuoka, Japan; Kyushu University, Fukuoka, Japan; Kyushu University, Fukuoka, Japan",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","671","673","We have analyzed inter-particle potential during binary collision of two fine particles suspended at the plasma/sheath boundary. For this analysis, we have employed a tracking analysis which gives time evolution of the particle position automatically from the movie of particle behavior. The fluctuation of inter-particle potential is originated from a major component of the plasma potential fluctuation and minor one of the particle charge fluctuation. The tracking analysis of fine particles is a promising method to provide fluctuation of plasma potential with ultrahigh sensitivity at a local position.","","978-1-5090-1493-4","10.1109/NANO.2016.7751376","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751376","","Fluctuations;Plasmas;Electric potential;Potential energy;Force;Inductors;Electrostatics","","1","","28","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Solution-processed perovskite for direct X-ray detection","C. Chen; C. Li; H. Zhang; Q. Dai; H. Zhou","Peking University Shenzhen Graduate School, Shenzhen, China; National Center for Nanoscience and Technology, China; Peking University Shenzhen Graduate School, Shenzhen, China; National Center for Nanoscience and Technology, China; Peking University Shenzhen Graduate School, Shenzhen, China",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","101","104","X-ray detectors made from crystalline silicon or amorphous silicon are widely used in medical diagnosis, such as mammography or computed tomography. However, state-of-art of X-ray detectors are still suffering from high manufacturing cost. In this article, we demonstrate a methylammonium lead iodide (CH3NH3PbI3) based photodiode for direct X-ray detection. The solution-processed perovskite photodiode exhibited a good responsivity of 12.5A/W.","","978-1-5090-1493-4","10.1109/NANO.2016.7751377","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751377","","Films;Absorption;X-ray imaging;Photodiodes;Photonics;Photovoltaic cells;Solvents","","5","","15","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Single-walled carbon nanotubes as efficient charge extractors in perovskite solar cell","H. Zhang; S. Du; C. Chen; W. Luo; C. Liu; H. Zhou","School of Physics and Engineering, Peking University, Shenzhen, China; School of Physics and Engineering, Peking University, Shenzhen, China; School of Physics and Engineering, Peking University, Shenzhen, China; School of Physics and Engineering, Peking University, Shenzhen, China; State Key Laboratory of Optoelectronic Materials and Technologies, Sun Yat-Sen University, Guangzhou, China; School of Physics and Engineering, Peking University, Shenzhen, China",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","105","108","We report the perovskite:SWNTs solar cells fabricated using solvent-solvent extraction (SSE) method at room temperature. Small quantities of Single-walled carbon nanotubes (SWNTs) are incorporated into perovskite Methylammonium lead halide (CH3NH3PbI3) layer, and enhance the power conversion efficiency (PCE) of the perovskite solar cell from 8.5% to 10.6%. SWNTs act as hole transport channels boosting the extraction of holes and improving short-circuit current density (Jsc) from 14.54mA/cm2 to 16.83mA/cm2. The concentration of SWNTs in the CH3NH3PbI3 precursor solution plays crucial role in the performance of solar cells.","","978-1-5090-1493-4","10.1109/NANO.2016.7751378","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751378","","Photovoltaic cells;Films;Carbon nanotubes;Substrates;Solvents;Physics;Cathodes","","4","","16","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Electrical behavior of nanocrystalline graphite/p-Si Schottky diode","S. M. Sultan; S. H. Pu; S. J. Fishlock; L. H. Wah; H. M. H. Chong; J. W. McBride","University of Southampton Malaysia Campus; University of Southampton Malaysia Campus, Nusajaya, Johor, Malaysia; University of Southampton, Southampton, U.K.; MIMOS Berhad, Technology Park Malaysia, Kuala Lumpur, Malaysia; University of Southampton, Southampton, U.K.; University of Southampton Malaysia Campus, University of Southampton, UK.",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","307","310","The electrical characteristics of nanocrystalline graphite (NCG) on p-type Si Schottky diodes were investigated. The NCG/p-Si Schottky diodes were fabricated on a 6-inch wafer by metal-free catalyst plasma enhanced chemical vapour deposition (PECVD) and photolithography pattern transfer method. The NCG film consists of nanoscale grains of ~35 nm in size. The NCG/p-Si Schottky diode shows rectifying behavior with Schottky barrier height of 0.58 eV. This result in addition to nanosized grains can be exploited towards various chemical and gas sensor applications.","","978-1-5090-1493-4","10.1109/NANO.2016.7751379","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751379","","Conferences;Nanotechnology","","3","","18","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Efficient nanostructure construction on polymer substrates by plasma treatment for tissue engineering","I. Michaljaničová; P. Slepička; M. Veselý; V. Švorčík","Department of Solid State Engineering, The University of Chemistry and Technology; Department of Solid State Engineering, The University of Chemistry and Technology; Department of Solid State Engineering, The University of Chemistry and Technology; Department of Solid State Engineering, The University of Chemistry and Technology",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","149","152","Nanostructured polymers assume an important role in many applications, especially if they are prepared by an economical and effective process. The aim of this work is the construction and characterization of new surface structures induced by an inexpensive and easy method with a potential application in tissue engineering. Diverse surface structures and patterns on several polymer substrates were created by oxygen and argon plasma modification, while maintaining the identical properties of the bulk. The study was conducted on the foils of the following polymers: polyetheretherketone (PEEK), polyethersulfone (PES), polyhydroxybutyrate (PHB) and polymethylpentene (PMP). The shape and size of created structures are related to the choice of the treated polymer, applied plasma power, time exposure, and working atmosphere. The AFM and FIB-SEM images declare that the most interesting surface patterns were created on PMP and PHB by the longest time exposure (240 s). Goniometric measurement was also included and discussed.","","978-1-5090-1493-4","10.1109/NANO.2016.7751380","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751380","","Plasmas;Polymers;Atmosphere;Surface treatment;Atmospheric measurements;Rough surfaces;Surface roughness","","1","","19","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"PVDF composite films including graphene/ZnO nanostructures and their antimicrobial activity","A. Bregnocchi; C. R. Chandraiahgari; E. Zanni; G. De Bellis; D. Uccelletti; M. S. Sarto","Department of Astronautic, Sapienza University of Rome, Rome, Italy; Department of Astronautic, Sapienza University of Rome, Rome, Italy; Biology and Biotechnology Department “Charles Darwin”, Sapienza University of Rome, Rome, Italy; Department of Astronautic, Sapienza University of Rome, Rome, Italy; Biology and Biotechnology Department “Charles Darwin”, Sapienza University of Rome, Rome, Italy; Department of Astronautic, Sapienza University of Rome, Rome, Italy",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","907","910","Poly(vinylidene fluoride) (PVDF) is a biocompatible polymer commonly used for biomedical applications, food packaging and hygiene products. Within these contexts, the polymer surface is typically exposed to microorganisms and bacteria, with consequent biofilm formation. In this paper, self-standing flexible composite poly(vinylidene fluoride) (PVDF) films with antimicrobial properties were prepared by simple solution casting method. We investigated the effect of three different types of nanofillers, namely graphene nanoplatelets (GNPs), zinc oxide nanorods (ZnO-NRs) and ZnO-NR-decorated GNPs (ZNGs), on the antimicrobial activity of PVDF composite films against Pseudomonas aeruginosa. ZnO-NRs were also grown directly over the surface of PVDF composite films filled with ZnO nanoparticles, acting as nucleation seeds. In all cases, vitality tests performed in static conditions demonstrated a strong antimicrobial property of the produced specimens. This effect can be mainly ascribed to the bacteria/nanomaterials strong surface interaction, which results in the biofilm integrity disruption.","","978-1-5090-1493-4","10.1109/NANO.2016.7751381","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751381","","Films;Surface morphology;Polymers;Nanostructures;Microorganisms;Nanomaterials;Scanning electron microscopy","","4","","20","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Production of nanoemulsion using a microchannel device oscillated by piezoelectric transducer","T. Kanda","Okayama University, Okayama, Japan",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","718","719","An ultrasonic emulsification device has been fabricated and evaluated. The device is for the generation of nano-sized droplets for drags and consists of a piezoelectric device and metal plates. Microchannel plates made of stainless steel has been used for the device. The oscillation frequency was over 2 MHz and sub-micron size droplets has been obtained successfully. Additionally, the state in the microchannel has been evaluated using a micro cavitation sensor installed in the channel.","","978-1-5090-1493-4","10.1109/NANO.2016.7751382","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751382","","Microchannels;Acoustic devices;Polymers;Oils;Finite element analysis;Nanoscale devices","","","","5","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Review of current progress of thermal interface materials for electronics thermal management applications","J. Hansson; C. Zandén; L. Ye; J. Liu","Department of Microtechnology and Nanoscience, Chalmers University of Technology, Gothenburg, Sweden; Department of Microtechnology and Nanoscience, Chalmers University of Technology, Gothenburg, Sweden; Smart High Tech AB, Gothenburg, Sweden; Department of Microtechnology and Nanoscience, Chalmers University of Technology, Gothenburg, Sweden",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","371","374","Increasing power densities within microelectronic systems place an ever increasing demand on the thermal management. Thermal interface materials (TIMs) are used to fill air gaps at the interface between two materials, greatly increasing the thermal conductance when solid surface are attached together. The last decade has provided significant development on high-performing TIMs, and this paper makes a summarized review on recent progress on the topic. Current state of the art commercial TIM types are presented, and discussed in regards to their advantages and disadvantages. Two main categories of TIMs with high interest are then reviewed: continuous metal phase TIMs and carbon nanotube array TIMs.","","978-1-5090-1493-4","10.1109/NANO.2016.7751383","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751383","","Thermal conductivity;Thermal resistance;Electronic packaging thermal management;Metals;Conductivity;Thermal stresses","","44","","64","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
